,Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
498,2011-03-23,0.85,5735600.0,4875260.0,11007.6758,13.0,0.00944086486486,0.0,20.0,0.0,0.56055823643,76192.6193475,6303.6,16.58666612,9.74902556449,1.4431318681299998,5598.0,4368.0,363158.0,4368.0,2638.0,222690.26666599998,76069.0,64659.0
499,2011-03-24,0.9,5743200.0,5168880.0,12328.2456,13.0,0.00499834210526,0.0,18.0,0.0,0.575708459036,76192.6193475,6848.1,9.62159233,6.9746691511000005,3.0875112714200004,3802.0,2218.0,365376.0,2218.0,1538.0,260657.81510700003,109095.0,98185.0
500,2011-03-25,0.89,5751300.0,5118657.0,4241.0896,13.0,0.00480257407407,0.0,10.0,0.0,0.613584015552,76192.6193475,7214.34,6.33823619,10.2794711239,3.45679923335,3624.0,2087.0,367463.0,2087.0,1872.0,233298.861143,78856.0,70182.0
501,2011-03-26,0.905,5758350.0,5211306.75,10228.0854,14.0,0.0074982482269499995,0.0,10.0,0.0,0.483475502412,68977.7846302,6383.87,4.7801,6.28072401859,2.1372179444299997,3808.0,2987.0,370450.0,2987.0,2388.0,408306.66527399997,112312.0,101642.0
502,2011-03-27,0.8958,5766000.0,5165182.8,4429.8345,14.0,0.0056369673202600005,0.0,8.0,0.0,0.5246223536810001,68977.7846302,6857.349,5.8772327,11.899804962200001,3.0181993838,3565.0,2272.0,372722.0,2272.0,1615.0,171128.366064,64329.0,57626.0
503,2011-03-28,0.8575,5774150.0,4951333.625,10177.7715,15.0,0.007511214723930001,0.0,9.0,0.0,0.558911396405,68977.7846302,6992.055,4.863,12.1894039918,2.04446052632,5102.0,3420.0,376142.0,3420.0,2201.0,157029.051812,66894.0,57362.0
504,2011-03-29,0.8,5781850.0,4625480.0,3329.8658,15.0,0.00635001298701,0.0,9.0,0.0,0.528051257953,68977.7846302,6162.4,3.7901,14.183020174200001,2.11403087479,4182.0,2915.0,379057.0,2915.0,1813.0,126173.793058,54311.0,43449.0
505,2011-03-30,0.795,5789650.0,4602771.75,2542.3938,15.0,0.00389839102564,0.0,12.0,0.0,0.5349090664980001,68977.7846302,6203.385,3.93090001,14.3013895556,3.81746769231,2870.0,1625.0,380682.0,1625.0,1516.0,116933.28828499999,54561.0,43376.0
506,2011-03-31,0.80098,5799750.0,4645483.755,5431.3132,15.0,0.0040810990099,0.0,11.0,0.0,0.692638663029,68977.7846302,8093.10192,4.16,16.2073227379,3.6686772076199996,3692.0,2206.0,382888.0,2206.0,1854.0,158393.792375,62342.0,49935.0
507,2011-04-01,0.79997,5808500.0,4646625.745,2485.6806,15.0,0.00334802857143,0.0,12.0,0.0,0.600058247674,68977.7846302,7002.137409999999,3.1,18.2718234997,4.451454170380001,2785.0,1573.0,384461.0,1573.0,1463.0,90372.3729726,47904.0,38322.0
508,2011-04-02,0.79697,5817950.0,4636731.6115,1969.9361,15.0,0.00360707936508,0.0,11.0,0.0,0.648062907488,68977.7846302,7532.960440000001,2.99040002,28.5363722861,4.1756986918,2915.0,1804.0,386265.0,1804.0,1804.0,87625.2259376,33123.0,26398.0
509,2011-04-03,0.7998,5826300.0,4659874.74,3066.4842,15.0,0.0034141257485,0.0,10.0,0.0,0.572627013495,68977.7846302,6680.7294,3.15010002,14.7772698522,4.1676415471,2708.0,1603.0,387868.0,1603.0,1603.0,107196.00132000001,56526.0,45209.0
510,2011-04-04,0.79,5835300.0,4609887.0,21497.2674,15.0,0.00448003333333,0.0,11.0,0.0,0.617202769036,68977.7846302,7113.95,5.896868,18.0587558502,3.0571336484700002,3887.0,2327.0,390195.0,2327.0,1624.0,127820.08754100002,49865.0,39393.0
511,2011-04-05,0.71,5845400.0,4150234.0,6519.3009999999995,15.0,0.0040627821782199995,0.0,9.0,0.0,0.692638663029,68977.7846302,7174.55,5.4307,15.6121471126,3.1578125,3741.0,2272.0,392467.0,2272.0,1953.0,151570.13652200002,64725.0,45955.0
512,2011-04-06,0.747844,5852350.0,4376644.8334,6266.844,15.0,0.00469551079137,0.0,12.0,0.0,0.568985959864,82345.644113,5201.2550200000005,5.60040001,18.9806548865,2.94188632353,3149.0,1768.0,394235.0,1768.0,1405.0,94074.9678975,36643.0,27403.0
513,2011-04-07,0.7677,5860450.0,4499067.465,8124.7425,15.0,0.004012345679010001,0.0,12.0,0.0,0.663134715812,82345.644113,6220.6731,3.1702,11.9632820873,3.3771298045599996,3057.0,1842.0,396077.0,1842.0,1666.0,122171.95116600001,67732.0,51998.0
514,2011-04-08,0.799,5868250.0,4688731.75,13837.548,15.0,0.00418512179487,0.0,12.0,0.0,0.638574170782,82345.644113,6234.597,3.8001,15.634200506300001,3.66741,2897.0,1700.0,397777.0,1700.0,1700.0,131707.384712,49910.0,39878.0
515,2011-04-09,0.7676,5876200.0,4510571.12,8968.356,15.0,0.00397670440252,0.0,18.0,0.0,0.650854443297,82345.644113,6105.4904,4.18,12.6460694779,3.4908464265300005,3078.0,1749.0,399526.0,1749.0,1637.0,145607.408442,62897.0,48280.0
516,2011-04-10,0.758899,5884600.0,4465817.0554,3958.2452,15.0,0.0036742440476199996,0.0,14.0,0.0,0.687695260842,82345.644113,6378.546095000001,5.14,17.1567193427,3.85876956745,2843.0,1653.0,401179.0,1653.0,1653.0,103251.12800000001,48990.0,37178.0
517,2011-04-11,0.7809999999999999,5892300.0,4601886.3,11277.3661,15.0,0.00495605194805,0.0,11.0,0.0,0.630387322439,82345.644113,6016.8240000000005,4.72078885,16.575859798699998,3.2021415646599998,3040.0,1879.0,403058.0,1879.0,1753.0,85909.93001010001,46477.0,36299.0
518,2011-04-12,0.897,5900650.0,5292883.05,41154.96,15.0,0.00520439520958,0.0,13.0,0.0,0.6836018366709999,82345.644113,7493.5380000000005,4.46474318,10.7788622758,3.71150965825,3398.0,2019.0,405077.0,2019.0,2019.0,137646.13224,77504.0,69521.0
519,2011-04-13,1.0,5910700.0,5910700.0,40359.7308,15.0,0.004948796019899999,0.0,17.0,0.0,0.8227782585079999,82345.644113,10053.0,3.67138575,13.5050669189,4.05362903226,3759.0,2480.0,407557.0,2480.0,2371.0,191554.50993,74439.0,74439.0
520,2011-04-14,0.94,5918850.0,5563719.0,29556.286,16.0,0.006307914110430001,0.0,25.0,0.0,0.667228139984,82345.644113,7675.1,15.5231,16.7635515427,2.58595013477,5390.0,2968.0,410525.0,2968.0,1694.0,126115.71191099999,48707.0,45784.0
521,2011-04-15,1.08999,5925600.0,6458844.744,50304.61,16.0,0.0071218148148100005,0.0,22.0,0.0,0.552612263177,82345.644113,7359.61248,2.15104348,7.35238803984,3.6779672563699997,3050.0,2001.0,412526.0,2001.0,1745.0,141473.837665,91834.0,100098.0
522,2011-04-16,1.095,5933950.0,6497675.25,30024.072,17.0,0.00615156287425,0.0,11.0,0.0,0.6836018366709999,82345.644113,9146.535,3.80988576,6.000856488659999,4.61946212121,3115.0,1980.0,414506.0,1980.0,1769.0,287525.97638,139197.0,152420.0
523,2011-04-17,1.085,5942850.0,6447992.25,26163.756,17.0,0.004774567415729999,0.0,13.0,0.0,0.7286295025589999,82345.644113,9657.585,1.9425,1.23692892051,4.16275215517,3531.0,2320.0,416826.0,2320.0,2091.0,1376826.7285,719605.0,780771.0
524,2011-04-18,1.1999,5950650.0,7140184.935,31600.4935,17.0,0.0063889038461499995,0.0,12.0,0.0,0.716137288757,92347.5909521,9361.6198,2.23520399,10.692802009500001,3.4531980081199998,3997.0,2711.0,419537.0,2711.0,2516.0,132199.67535799998,72965.0,87551.0
525,2011-04-19,1.19,5957700.0,7089663.0,14816.9414,18.0,0.00893185815603,0.0,15.0,0.0,0.647277934068,92347.5909521,8395.45,5.88128213,0.419674354286,2.3536445192,5118.0,3567.0,423104.0,3567.0,2551.0,2177926.0847099996,1681065.0,2000468.0
526,2011-04-20,1.1979,5964900.0,7145353.71,24760.142000000003,19.0,0.00961428472222,0.0,13.0,0.0,0.6610498050060001,92347.5909521,8633.2653,7.35490728,1.0679656994700002,2.7208526000599997,4676.0,3173.0,426277.0,3173.0,2417.0,5272339.947919999,674834.0,808384.0
527,2011-04-21,1.1979,5973150.0,7155236.385,46368.9142,19.0,0.004159236363639999,0.0,14.0,0.0,0.757452901569,92347.5909521,9886.2687,3.63999931,13.4349150876,5.17064262552,3310.0,1912.0,428189.0,1912.0,1912.0,136189.274825,61429.0,73586.0
528,2011-04-22,1.3319999999999999,5981800.0,7967757.6,50845.8531,19.0,0.00477268208092,0.0,23.0,0.0,0.794177890736,92347.5909521,11527.128,4.3937338,6.38514046266,5.09598938992,3723.0,2262.0,430451.0,2262.0,2033.0,465318.835509,135533.0,180531.0
529,2011-04-23,1.5490000000000002,5990300.0,9278974.7,103261.558,19.0,0.004876952941180001,0.0,22.0,0.0,0.780406019799,92347.5909521,13174.245,5.3103,10.2656485509,6.27345,3399.0,2100.0,432551.0,2100.0,1874.0,136771.92901,82849.0,128333.0
530,2011-04-24,1.95,5998200.0,11696490.0,35974.6223,20.0,0.006775639240510001,0.0,17.0,0.0,0.725318536048,92347.5909521,15418.65,7.36302226,9.52550001137,6.17734375,4082.0,2496.0,435047.0,2496.0,2216.0,164011.869885,83009.0,161867.0
531,2011-04-25,1.7009999999999998,6007600.0,10218927.6,21285.127999999997,21.0,0.0059588563829799995,0.0,21.0,0.0,0.863037245425,92347.5909521,16001.306999999999,7.87326592,20.9366408109,6.35981995231,4110.0,2516.0,437563.0,2516.0,2134.0,103284.593499,44931.0,76427.0
532,2011-04-26,1.73,6017250.0,10409842.5,40170.6977,22.0,0.00536056994819,0.0,23.0,0.0,0.885990363654,92347.5909521,16703.15,5.52887739,15.1030943798,6.06725390483,4431.0,2753.0,440316.0,2753.0,2414.0,146695.907596,63927.0,110594.0
533,2011-04-27,1.95,6026750.0,11752162.5,62474.4414,23.0,0.0101313578947,0.0,14.0,0.0,0.8722184927159999,92347.5909521,18540.6,8.94869711,17.6377014684,4.07485714286,6329.0,4550.0,444866.0,4550.0,2648.0,206468.006932,53907.0,105119.0
534,2011-04-28,2.65,6034700.0,15991955.0,203483.6069,24.0,0.00864249056604,0.0,15.0,0.0,0.729909159694,92347.5909521,21083.4,6.39308182,7.148558534989999,5.82736318408,5619.0,3618.0,448484.0,3618.0,2343.0,232588.93735700002,111295.0,294932.0
535,2011-04-29,2.7,6044800.0,16320960.0,149125.2588,25.0,0.00657982178218,0.0,15.0,0.0,0.927305976467,92347.5909521,27288.9,7.01488483,4.96121180408,7.85518134715,5505.0,3474.0,451958.0,3474.0,2695.0,771476.074942,203720.0,550045.0
536,2011-04-30,4.14996,6054050.0,25124065.338000003,215257.462,26.0,0.008936529729729999,0.0,14.0,0.0,1.00857040081,109670.13329200001,38424.47964,9.56621478,3.19528101023,9.55357524615,6324.0,4022.0,455980.0,4022.0,2986.0,400623.652481,289771.0,1202538.0
537,2011-05-01,4.09,6063850.0,24801146.5,143724.2998,27.0,0.00939803061224,0.0,16.0,0.0,1.0685394516700002,109670.13329200001,40126.99,11.51184732,12.267746024700001,8.63317340792,7135.0,4648.0,460628.0,4648.0,2991.0,203700.347561,79974.0,327093.0
538,2011-05-02,3.495,6072750.0,21224261.25,59401.6092,28.0,0.00632066853933,0.0,17.0,0.0,0.970408277539,109670.13329200001,31126.47,6.64908916,14.429081353299999,12.356677252899999,4268.0,2519.0,463147.0,2519.0,2393.0,131622.774993,61723.0,215720.0
539,2011-05-03,3.49,6083100.0,21230019.0,56171.6776,29.0,0.00605021256039,0.0,13.0,0.0,1.12850850253,109670.13329200001,36135.46,4.72487624,11.2287339973,11.1701576507,5240.0,3235.0,466382.0,3235.0,2653.0,180504.064797,92210.0,321812.0
540,2011-05-04,3.58,6092400.0,21810792.0,59437.3176,30.0,0.006589344086020001,0.0,14.0,0.0,1.01402213271,109670.13329200001,33311.9,5.73991629,5.04778912954,11.227468823699999,5204.0,2967.0,469349.0,2967.0,2667.0,305517.58468699997,184338.0,659930.0
541,2011-05-05,3.5,6103800.0,21363300.0,52344.6594,31.0,0.0059795000000000004,0.0,15.0,0.0,1.24299487235,109670.13329200001,39924.5,7.74210231,14.933112318900001,11.7459546926,5773.0,3399.0,472748.0,3399.0,3399.0,159916.092208,76387.0,267356.0
542,2011-05-06,3.5998,6113750.0,22008277.25,80091.156,32.0,0.00691887437186,0.0,17.0,0.0,1.08489464736,109670.13329200001,35850.4082,9.48622833,10.1062465239,11.0342899969,5690.0,3249.0,475997.0,3249.0,3136.0,224152.47623600002,98543.0,354735.0
543,2011-05-07,3.7,6124700.0,22661390.0,64378.1769,33.0,0.00643911415525,0.0,16.0,0.0,1.19392928529,109670.13329200001,40537.2,6.804853,10.9689440528,10.4235536128,6110.0,3889.0,479886.0,3889.0,3438.0,299762.894262,99882.0,369563.0
544,2011-05-08,3.9,6135000.0,23926500.0,79669.5627,34.0,0.005160383495149999,0.0,21.0,0.0,1.1230567706399999,109670.13329200001,40189.5,5.95522686,12.970680345999998,14.472272236199998,4744.0,2777.0,482663.0,2777.0,2777.0,338722.11121,79448.0,309849.0
545,2011-05-09,3.937,6147450.0,24202510.65,43779.53400000001,35.0,0.006143168674699999,0.0,17.0,0.0,1.35748124218,109670.13329200001,49058.957,11.69832794,17.1630923285,13.780605898900001,6323.0,3560.0,486223.0,3560.0,3560.0,380676.632751,72603.0,285840.0
546,2011-05-10,5.2,6157450.0,32018740.0,266470.0968,36.0,0.00686655,0.0,17.0,0.0,1.56504235595,157416.401844,52036.4,7.41932207,9.56761677161,16.535239910999998,5425.0,3147.0,489370.0,3147.0,3147.0,566091.449654,104592.0,543880.0
547,2011-05-11,6.065,6166800.0,37401642.0,281244.9525,37.0,0.00811867379679,0.0,18.0,0.0,1.4633146028200001,157416.401844,56762.335,9.66501217,8.192167762939999,17.3479018949,5921.0,3272.0,492642.0,3272.0,3272.0,185354.499218,114243.0,692885.0
548,2011-05-12,5.94998,6175000.0,36741126.5,184941.9418,38.0,0.0068855914634099995,0.0,16.0,0.0,1.28333473188,157416.401844,48819.5859,5.60952486,8.06991274634,18.5203284901,4914.0,2636.0,495278.0,2636.0,2636.0,212128.262276,101674.0,604958.0
549,2011-05-13,8.45,6185050.0,52263672.5,478745.2076,40.0,0.0100488656716,0.0,17.0,0.0,1.57286756773,157416.401844,85015.45,11.322771300000001,3.10505843653,19.30414396,7624.0,4404.0,499682.0,4404.0,4404.0,467029.438563,324020.0,2737966.0
550,2011-05-14,8.9,6197450.0,55157305.0,435368.93700000003,41.0,0.00733200403226,0.0,28.0,0.0,1.9406525213799999,157416.401844,110475.7,13.88461025,1.8917582536700002,25.402552310900003,7463.0,4349.0,504031.0,4349.0,4349.0,1691796.39885,656162.0,5839842.0
551,2011-05-15,8.55,6208850.0,53085667.5,123307.4238,42.0,0.008048999999999999,0.0,21.0,0.0,1.7841482857900002,157416.401844,97589.7,14.44747033,4.194321477880001,24.458571428600003,7124.0,3990.0,508021.0,3990.0,3887.0,442071.429751,272130.0,2326710.0
552,2011-05-16,8.5,6220050.0,52870425.0,342978.7557,43.0,0.00845779464286,0.0,22.0,0.0,1.7528474386700001,157416.401844,95327.5,15.61282785,17.989838475,22.9152644231,9243.0,4160.0,512181.0,4160.0,3884.0,207534.754338,62341.0,529896.0
553,2011-05-17,8.38901,6233050.0,52289118.7805,265797.8592,44.0,0.00725489615385,0.0,21.0,0.0,2.03455506274,157416.401844,109166.18712999999,13.29486724,9.41569596978,25.0668627164,9093.0,4355.0,516536.0,4355.0,4238.0,297603.682606,138205.0,1159406.0
554,2011-05-18,7.874,6247200.0,49190452.8,181380.5616,46.0,0.007615515901060001,0.0,20.0,0.0,2.21453493368,157416.401844,111543.084,16.69735463,17.6436291233,22.322010006,9918.0,4997.0,521533.0,4997.0,4741.0,187535.907398,80290.0,632200.0
555,2011-05-19,7.34,6256250.0,45920875.0,170077.4136,48.0,0.011870309392299999,0.0,18.0,0.0,2.1964164632900003,244112.48777399998,66559.12,18.61140679,16.294872663,12.9719586825,11265.0,5131.0,526664.0,5131.0,4548.0,166850.211331,55649.0,408467.0
556,2011-05-20,7.1,6267450.0,44498895.0,279211.5632,50.0,0.009060982142860002,0.0,21.0,0.0,2.71821705954,244112.48777399998,79633.6,16.95989301,18.2399189023,16.579970851600002,9419.0,4803.0,531467.0,4803.0,4185.0,319316.988296,61492.0,436590.0
557,2011-05-21,6.6036,6278100.0,41458061.16,185738.043,51.0,0.00932999530516,0.0,21.0,0.0,2.58473318608,244112.48777399998,70453.8084,19.00720349,2.49187413703,14.610910078800002,9193.0,4822.0,536289.0,4822.0,3890.0,694878.5463520001,428152.0,2827342.0
558,2011-05-22,6.61,6290800.0,41582188.0,154452.8105,53.0,0.00835532283465,0.0,27.0,0.0,3.0822639871499997,244112.48777399998,84085.81,21.16861654,5.0979540238,15.4370864696,9823.0,5447.0,541736.0,5447.0,4542.0,902283.6391870001,249531.0,1649403.0
559,2011-05-23,7.45,6304650.0,46969642.5,250487.14800000002,55.0,0.00849203610108,0.0,32.0,0.0,3.36136663166,244112.48777399998,103324.05,19.12275662,15.735193238399999,17.8916103896,10157.0,5775.0,547511.0,5775.0,4168.0,462051.835845,88140.0,656643.0
560,2011-05-24,7.2,6319400.0,45499680.0,211712.3304,57.0,0.00727101355932,0.0,27.0,0.0,3.57979478823,244112.48777399998,106336.8,19.09579145,25.855529555900002,19.1184466019,10691.0,5562.0,553073.0,5562.0,4153.0,332288.15520599997,57121.0,411273.0
561,2011-05-25,7.51,6334000.0,47568340.0,511118.5212,59.0,0.008748256849320001,0.0,31.0,0.0,3.54339009547,244112.48777399998,109803.71,21.39997947,19.3754540644,17.7906205444,12928.0,6172.0,559245.0,6172.0,4668.0,407506.825814,75461.0,566716.0
562,2011-05-26,9.33,6349900.0,59244567.0,244914.6645,61.0,0.009082509433959999,0.0,41.0,0.0,3.85889743274,244112.48777399998,148533.6,20.2567875,17.9232283429,21.785508946900002,12180.0,6818.0,566063.0,6818.0,4994.0,434392.782457,88823.0,828721.0
563,2011-05-27,8.92,6359800.0,56729416.0,125124.0528,63.0,0.010893479798,0.0,34.0,0.0,4.28033532741,434877.045528,88450.72,16.43284651,2.84288284261,16.1083081406,9863.0,5491.0,571554.0,5491.0,4278.0,596236.987628,348801.0,3111304.0
564,2011-05-28,8.735,6367550.0,55620549.25,103493.234,64.0,0.012640477419399998,0.0,37.0,0.0,3.35076755428,434877.045528,67809.805,13.1819608,16.2600074631,13.4170567867,9834.0,5054.0,576608.0,5054.0,3789.0,235608.589121,47743.0,417034.0
565,2011-05-29,8.4992,6376200.0,54192599.04,62146.582,65.0,0.011163687861299999,0.0,41.0,0.0,3.73988894768,434877.045528,73637.0688,14.43394585,13.9850515577,15.5845648254,9270.0,4725.0,581333.0,4725.0,3832.0,262939.8117,61952.0,526541.0
566,2011-05-30,9.0,6383850.0,57454650.0,154170.908,66.0,0.0127300392157,0.0,40.0,0.0,3.3075318438999997,434877.045528,68985.0,15.95794968,15.7794708869,14.267838676300002,10010.0,4835.0,586168.0,4835.0,3833.0,262665.656009,48576.0,437182.0
567,2011-05-31,9.4998,6391350.0,60716546.73,406654.5384,68.0,0.017599306666700003,0.0,39.0,0.0,3.24267827834,434877.045528,71438.496,20.95768475,11.2169291064,11.516765436099998,12252.0,6203.0,592371.0,6203.0,4589.0,295010.674977,67042.0,636881.0
568,2011-06-01,9.391,6400250.0,60104747.75,400450.4316,70.0,0.013921691011200001,0.0,39.0,0.0,3.84797822363,434877.045528,83777.11099999999,21.6219555,14.1747755599,13.8041046301,11219.0,6069.0,598440.0,6069.0,4664.0,259862.311249,62936.0,591030.0
569,2011-06-02,10.57,6409750.0,67751057.5,414987.8997,73.0,0.016160689473700002,0.0,51.0,0.0,4.10739248589,434877.045528,100679.25,25.08212749,11.750354935199999,14.0672418611,12768.0,7157.0,605597.0,7157.0,5171.0,330587.280556,81061.0,856819.0
570,2011-06-03,14.3,6419900.0,91804570.0,954581.5392,77.0,0.0198121625616,0.0,62.0,0.0,4.38842460335,434877.045528,145516.8,26.6377786,6.5549497388699995,17.3772151899,14800.0,8374.0,613971.0,8374.0,5152.0,600652.183616,155241.0,2219953.0
571,2011-06-04,17.41,6430700.0,111958487.0,729840.3294,80.0,0.0176929212963,0.0,57.0,0.0,4.6694567208099995,434877.045528,188567.71,31.68367067,12.3904168134,21.4940966602,16750.0,8773.0,622744.0,8773.0,4904.0,514581.68119300005,87414.0,1521884.0
572,2011-06-05,18.998,6441100.0,122368017.8,420511.7604,83.0,0.0154375384615,0.0,49.0,0.0,4.49651387929,434877.045528,198016.15399999998,23.52063186,11.4428566886,24.263712045100004,14944.0,8161.0,630905.0,8161.0,5178.0,486337.050908,91087.0,1730478.0
573,2011-06-06,19.23,6453600.0,124102728.0,1017006.9962,86.0,0.015958724,0.0,48.0,0.0,7.049780324260001,567269.530162,240874.98,26.458909000000002,11.525414762,24.5590314029,17688.0,9808.0,640713.0,9808.0,6033.0,834087.58302,108682.0,2089946.0
574,2011-06-07,19.06,6462050.0,123166673.0,1068929.2959999999,89.0,0.0219830295858,0.0,49.0,0.0,4.7656514992000005,567269.530162,161590.68,28.53132133,11.8492212946,18.5651056985,15812.0,8704.0,649417.0,8704.0,5909.0,570308.8952149999,71549.0,1363724.0
575,2011-06-08,31.9099,6471200.0,206495344.88,2859210.61,94.0,0.027563999999999998,0.0,49.0,0.0,5.16043919736,567269.530162,293220.0711,39.21740563,5.97230505791,25.734603396500003,20730.0,11394.0,660811.0,11394.0,6739.0,682341.0445130001,153860.0,4909663.0
576,2011-06-09,31.5,6481800.0,204176700.0,1861577.6628,99.0,0.0267728396226,0.0,56.0,0.0,5.97821371497,567269.530162,335412.0,48.4001229,6.00399937595,27.567354319099998,22272.0,12167.0,672978.0,12167.0,7501.0,791144.4658270001,177348.0,5586476.0
577,2011-06-10,35.0,6493100.0,227258500.0,2274776.294,103.0,0.0205208097345,0.0,50.0,0.0,6.373001413130001,567269.530162,396795.0,37.85372624,10.322666376599999,35.3240452239,21061.0,11233.0,684211.0,11233.0,7192.0,865325.4427870001,109826.0,3843920.0
578,2011-06-11,30.0,6504700.0,195141000.0,2146130.1717,107.0,0.0197123275862,0.0,58.0,0.0,6.54219614091,567269.530162,349080.0,36.72083742,7.55151417334,31.273965239200002,20896.0,11162.0,695373.0,11162.0,6178.0,1390639.1887,154088.0,4622649.0
579,2011-06-12,24.99,6516600.0,162849834.0,2450857.3336,111.0,0.0207991260504,0.0,64.0,0.0,6.7113908687,567269.530162,298405.59,41.15152999,1.9247251256,25.5746991772,21909.0,11668.0,707041.0,11668.0,6534.0,1875945.14562,620400.0,15503803.0
580,2011-06-13,24.5,6528850.0,159956825.0,1476512.1969,116.0,0.0216233346939,0.0,59.0,0.0,6.90878471778,567269.530162,301105.0,40.65158133,7.9717292211,24.6041019774,22918.0,12238.0,719279.0,12238.0,6341.0,1307769.20944,154170.0,3777160.0
581,2011-06-14,20.99,6540100.0,137276699.0,696002.8075,121.0,0.0229390444444,0.0,52.0,0.0,6.34480229184,567269.530162,236830.17,33.47003135,3.7816333300199996,18.7930622123,23877.0,12602.0,731881.0,12602.0,6337.0,1555268.18289,298363.0,6262642.0
582,2011-06-15,20.0,6554200.0,131084000.0,545370.192,126.0,0.020766521276599996,0.0,48.0,0.0,12.2934076998,876954.493514,282840.0,42.43918865,11.538667152,19.9576629975,26175.0,14172.0,746053.0,14172.0,7319.0,2041254.3662599998,122562.0,2451236.0
583,2011-06-16,19.96,6564250.0,131022430.0,927952.3604,131.0,0.025051805970099997,0.0,39.0,0.0,8.762322509419999,876954.493514,201216.76,31.72265722,7.622641943830001,17.0855701792,22537.0,11777.0,757830.0,11777.0,6082.0,9235676.42578,132251.0,2639725.0
584,2011-06-17,19.3898,6573250.0,127454002.85,1684754.6727,136.0,0.0278893944444,0.0,43.0,0.0,7.84685597859,876954.493514,175089.89399999997,30.76697918,5.90476249788,15.1619236231,22736.0,11548.0,769378.0,11548.0,7191.0,2938717.20163,152927.0,2965232.0
585,2011-06-18,17.2,6583350.0,113233620.0,570006.262,140.0,0.024158049504999998,0.0,44.0,0.0,8.80591615375,876954.493514,174236.0,30.27588907,8.717460593530001,14.4894802495,23543.0,12025.0,781403.0,12025.0,7567.0,1375764.23658,116204.0,1998701.0
